osm_id,osm_type,city,lat,lon,access,alt_name:es,alt_name:ja_rm,castle_type,fee,historic,historic:civilization,name,name:de,name:en,name:es,name:fr,name:it,name:ja,name:ja_kana,name:ja_rm,name:ko,name:nl,name:pt,name:th,name:zh,name:zh-Hans,name:zh-Hant,opening_hours,phone,start_date,tourism,website,wheelchair,wikidata,wikipedia,note,note:ja,source,source_ref,wikimedia_commons,KSJ2:ADS,KSJ2:AdminArea,KSJ2:PubFacAdmin,description,alt_name,operator,addr:city,addr:postcode,email,fax,addr:block_number,addr:housenumber,addr:neighbourhood,addr:province,addr:suburb,level,gambling,leisure,internet_access,attraction,advertising,animated,brand,brand:ja-Latn,brand:wikidata,contact:tripadvisor,lit,luminous,message,sides,support,visibility,ele,man_made,addr:quarter,contact:phone,contact:website,name:ja-Hira,short_name,reservation,amenity,cuisine,smoking,charge:adult,charge:child,level:ref,name:ja-Latn,addr:street,contact:instagram,contact:twitter,name:ru,url,memorial,contact:facebook,indoor,shop,inscription,check_date,payment:cash,payment:credit_cards,payment:debit_cards,alt_name:en,alt_name:ja,official_name:en,alt_name:ko,highway,sport,museum,addr:flats,addr:floor,changing_table,operator:type,toilets,toilets:wheelchair,int_name,building,building:levels,architect,architect:wikidata,building:architecture,contact:youtube,operator:wikidata,natural,water,bicycle,covered,surface,religion,internet_access:fee,air_conditioning,addr:country,addr:neighborhood,building:levels:underground,contact:fax,contact:tiktok,height,layer,name:tr,tower:type,bridge:structure,disused:amenity,end_date,locomotive:type,landuse,subject,subject:wikidata,fixme,roof:levels,old_name,source:ja,payment:cards,source:geometry,barrier,fee:child,cargo,ferry,public_transport,name:short,website:en,branch,area,not:name,operator:en,operator:ja,name:yue,short_name:en,type
5724839951,node,Osaka,34.7629385,135.5195643,,,,,,,,アサヒビール ミュージアム,,Asahi Beer Museum,,,,,,,,,,,,,,,,,attraction,https://www.asahibeer.co.jp/brewery/suita/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765552254,node,Osaka,34.6830637,135.4988700,,,,,,,,ESPACE 446,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5779150153,node,Osaka,34.6613591,135.5019768,,,,,,,,なんばパークス Namba Parks,,Namba Parks,,,,,,,,,,,,,,Mo-Su 11:00-21:00,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5798712092,node,Osaka,34.7078219,135.5043887,,,,,,,,モノコト,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5855833687,node,Osaka,34.7037868,135.4898899,,,,,,,,ränbu,,,,,,,,,,,,,,,,We-Mo 12:30-19:30,0663457122,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variety_store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5875318369,node,Osaka,34.6236135,135.5552012,,,,,,,,新聞屋さん博物館,,,,,,,,,,,,,,,,,,,museum,,,Q11503970,ja:新聞屋さん博物館,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5905547485,node,Osaka,34.6872194,135.4934211,,,,,,,,GALLERY ZERO,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5928190893,node,Osaka,34.6984304,135.5983764,,,,,,,,ニュー大池会館,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5928190913,node,Osaka,34.7013903,135.5981980,,,,,,,,勿入渕跡,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948011695,node,Osaka,34.7483971,135.5805056,,,,,,,,モーリーファンタジー,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948027295,node,Osaka,34.7536662,135.5780935,,,,,,,,九條殿御別殿御役所 顕如上人御旧跡,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048284007,node,Osaka,34.7371241,135.5829762,,,,,,,,パチンコ&スロット 大阪ホール 門真店,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048284107,node,Osaka,34.7374402,135.5879860,,,,,,,,門真市立歴史資料館,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048284398,node,Osaka,34.7376280,135.5909628,,,,,,,,パチンコ&スロット 大映会館,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6091175663,node,Osaka,34.7202830,135.4083859,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,local knowledge,,,,,,野球選手の手形,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095248613,node,Osaka,34.6077767,135.5893270,,,,,,,,柏原船使い場,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6101478611,node,Osaka,34.6014615,135.5700698,,,,,,,,真田幸村 休憩所跡,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224428532,node,Osaka,34.7186485,135.4485085,,,,,,memorial,,佃漁民ゆかりの地,,,,,,,,,,,,,,,,,,,viewpoint,http://www.city.osaka.lg.jp/nishiyodogawa/page/0000001002.html#5,,,,,,,,,,,,佃は、東京佃島の本家にあたり、東京佃島の住吉神社は、当区の田蓑神社の分社でもある,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stone,,,,佃漁民ゆかりの地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6249557546,node,Osaka,34.7070332,135.5049272,,,,,,,,SUNABA GALLERY,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6255536098,node,Osaka,34.6633404,135.4326484,,,,,,,,ミニオン・ハチャメチャ・アイス,,,,,,,,,,,,,,,,,,,attraction,,,Q97342259,ja:ミニオン・ハチャメチャ・アイス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6267394163,node,Osaka,34.6769459,135.5032045,,,,,,,,solaris,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298257511,node,Osaka,34.6860283,135.5158721,,,,,,,,CENTENNIAL,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298257512,node,Osaka,34.6860585,135.5159178,,,,,,,,The 14th. MOON,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328603336,node,Osaka,34.6611707,135.5330374,,,,,,,,KONOHANA,,,,,,,,,,,,,,,,,,,gallery,,,,,,,survey 2019-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334869186,node,Osaka,34.6922436,135.5041317,,,,,,,,,,Gallery Kaze,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351754136,node,Osaka,34.6969877,135.5052031,,,,,,,,igu_m_art,,,,,,,,,,,,,,,,12:00-19:00,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364185496,node,Osaka,34.6327024,135.5007281,,,,,,,,聖天坂,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364194186,node,Osaka,34.6360829,135.5032825,,,,,,,,聖天山古墳,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387151359,node,Osaka,34.7929708,135.5082893,,,,,,,,千里ニュータウン情報館,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,吹田市,,,,1,２,,,,0;1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-23,no,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398052885,node,Osaka,34.6096369,135.5587250,,,,,,,,GEO 喜連東店,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512968762,node,Osaka,34.7731486,135.4630406,,,,,,,,原田しろあと館,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515880186,node,Osaka,34.6658683,135.4066414,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516105286,node,Osaka,34.7034681,135.4964427,,,,,,,,天空の農園,,Tenku-no-noen Farm,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549263033,node,Osaka,34.6883784,135.5032706,,,,,,,,田辺三菱製薬史料館,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549326466,node,Osaka,34.6886356,135.5059954,,,,,,,,くすりの道修町資料館,,,,,,,,,,,,,,,,,,,museum,,,Q17214457,ja:くすりの道修町資料館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549393739,node,Osaka,34.6883930,135.5047790,,,,,,,,武田科学振興財団杏雨書屋,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6818876220,node,Osaka,34.7365978,135.4004187,,,,,,,,スペース○○,,space marumaru,,,,,,,,,,,,,,,,,gallery,,limited,,,,,local knowledge,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/profile.php?id=100057356203468,area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6918408431,node,Osaka,34.6688181,135.4944163,,,,,,,,オソブランコ,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7045931690,node,Osaka,34.6658658,135.5000950,,,,,,,,旧新歌舞伎座,,Shin Kabukiza site,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151168589,node,Osaka,34.6503662,135.5091745,,,,,,,,夜行性動物舎,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7153734918,node,Osaka,34.6511302,135.5091275,,,,,,,,ヤギ,,,,,,,,,,,,,,,,,,,attraction,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259838585,node,Osaka,34.7078053,135.5044930,,,,,,,,,,Nakazakicho Street,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7331102443,node,Osaka,34.6627304,135.5065257,,,,,,,,高島屋史料館,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7573379495,node,Osaka,34.6829159,135.5009368,,,,,,,,松栄堂,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7629301812,node,Osaka,34.6605981,135.5370490,,,,,,,,大阪コリアタウン,,Osaka Korea Town,,,,,,,오사카 코리아타운,,,,,,,,,,attraction,http://ikuno-koreatown.com,,Q11261321,en:Ikuno Korea Town,,,,,File:Osaka Ikuno Korea Town 001.jpg,,,,,,,大阪市生野区,,,,,,,,生野区,,,,,,,,,,,,,,,,,,,,桃谷,,,,,,,,,,,,,,,,,,,,,,,,,,,Ikaino Korea Town;Tsuruhashi Korea Town;Osaka Korea Town,大阪生野コリアタウン,Osaka Ikuno Korea Town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104113579,node,Osaka,34.7121446,135.4928458,,,,,,,,空白,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250113339,node,Osaka,34.6737875,135.4637888,,,,,,,,大阪人権博物館,,Osaka Human Rights Museum,,,,,,,오사카인권박물관,,,,,,,Mo-Fr 10:00-16:00,,,museum,https://www.liberty.or.jp/,,Q6541903,ja:大阪人権博物館,,,,,Category:Osaka Human Rights Museum,,,,,リバティおおさか,大阪人権博物館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liberty Osaka,リバティおおさか,,리버티 오사카,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8479087693,node,Osaka,34.6092026,135.5491851,,,,,,,,流町1,,Nagaremachi-1,,,,,,,,,,,,,,,,,viewpoint,,,,,,,survey; Bing,,,,,,,瓜破;曲がり角,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uriwari,,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8488845995,node,Osaka,34.6691666,135.4065397,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543389287,node,Osaka,34.6679445,135.4298012,,,,,,,,とりかえせゴールデンキノコ！クッパJr. ファイナルバトル,,Bowser Jr. Shadow Showdown,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543389288,node,Osaka,34.6680515,135.4298696,,,,,,,,マリオカート ～クッパの挑戦状～,,Mario Kart: Koopa's Challenge,,,,,,,,,,,,,,,,,attraction,,,Q104125924,ja:マリオカート 〜クッパの挑戦状〜,,,,,Category:Mario Kart: Koopa's Challenge (Universal Studios Japan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543389289,node,Osaka,34.6679974,135.4302572,,,,,,,,ヨッシー・アドベンチャー,,Yoshi's Adventure,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8588767303,node,Osaka,34.7100466,135.4958948,,,,,,,,gallery B.B,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771189944,node,Osaka,34.6092976,135.5491824,,,,,,,,流町1,,Nagaremachi-1,,,,,,,,,,,,,,,,,viewpoint,,,,,,,survey; Bing,,,,,,,瓜破;曲がり角,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uriwari,,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912760417,node,Osaka,34.6945261,135.5455626,,,,,,,,鴫野西之町地車庫,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142429539,node,Osaka,34.7378294,135.4207688,,,,,,,,尾浜履物博物館,,,,,,,,,,,,,,,,,,,museum,,limited,,,,,local knowledge,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314748617,node,Osaka,34.7411267,135.5462963,,,,,,,,かにや　ゆる里,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9342756038,node,Osaka,34.6858218,135.5067276,,,,,,,,フジカワ画廊,,,,,,,,,,,,,,,,,,,gallery,https://www.fujikawa-galleries.com/home.html,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9342756041,node,Osaka,34.6840413,135.5042338,,,,,,,,富士フイルムフォトサロン大阪,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,富士フイルム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9473994121,node,Osaka,34.7211475,135.5170669,,,,,,,,毛馬閘門,,,,,,,,,,,,,,,,,,,attraction,,,,,毛馬こうもん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9704704688,node,Osaka,34.7265771,135.4930465,,,,,,,,海月文庫アートスペース,,,,,,,,,,,,,,,,,,,gallery,https://www.kuragebunko.com/,,,,,,,,,,,,,,,大阪市,,,,3-3-12,,,大阪府,淀川区,,,,,,,,,,,,,,,,,,,,木川東,,,,,,,,,,,,,,kuragebunko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
